Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
0,32,16170.08,0,7.935518,11,1,1,0,0,1,1,1,0,0,0,0,0,0,0,11.49687,1068.577042,1,3,4,2,5,2,3,4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
0,68,28561.99,0,7.978322947,10,0,1,0,1,1,1,0,1,1,0,0,0,1,1,6.795512947,904.5361102,5,5,5,3,4,4,3,4,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
1,23,36379.65,0,11.57345,13,1,0,0,0,0,1,1,1,0,0,0,1,0,1,51.87217,4708.151617,4,4,3,3,3,3,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2,79,8328.28,0,13.71415,16,1,1,0,0,1,1,1,0,0,0,0,1,0,0,14.41688,1458.177149,3,3,3,4,4,3,5,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1,54,52047.27,0,8.066926,10,1,2,0,0,0,1,0,0,0,1,0,1,1,0,66.50887,6052.322466,3,2,3,2,5,2,4,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3,72,84232.65,0,11.91924,10,0,0,0,0,1,1,0,0,0,1,0,1,0,0,68.22296,6300.301731,3,3,3,3,3,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,58,87535.71,0,8.54892416,15,0,1,0,1,0,1,0,1,0,0,0,1,0,0,8.850426839,1456.887443,3,2,3,3,4,2,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,86,43552.14,0,19.2677815,16,0,0,0,0,0,1,0,0,1,1,0,0,1,1,19.03625416,2220.436194,5,5,5,3,5,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,36,34090.55,0,9.479182,13,1,0,1,1,0,1,1,0,0,0,1,1,0,1,56.05193,4906.344686,3,3,4,3,4,2,4,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
3,42,53102.99,0,14.43743,9,1,1,0,0,1,1,0,1,1,1,0,1,1,0,62.90882,5980.394774,2,3,3,5,4,3,3,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,27,81803.03,1,14.63754555,15,0,0,0,0,0,1,0,0,0,0,1,1,0,1,10.34247598,1671.469773,3,3,4,4,3,5,1,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,39,23584.17,0,11.25072,13,2,0,0,1,0,1,0,1,0,1,1,1,1,0,46.83595,4491.233024,6,4,3,2,3,4,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,59,8549.54,1,9.461247,12,3,1,0,1,0,0,0,0,0,0,0,1,1,1,15.41637,2147.084163,4,3,2,5,3,3,3,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,87,27679.48,0,9.291311,8,2,0,0,1,0,1,0,0,1,0,0,1,0,1,56.81183,4819.114767,5,4,4,4,2,4,4,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
4,72,74252.79,0,9.091339,9,1,0,0,0,0,1,0,0,1,0,0,0,1,1,5.787415,856.755649,3,4,5,3,4,3,3,4,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
1,53,70622.1,0,5.573652,16,1,0,1,1,1,1,1,0,0,0,1,1,0,1,55.24695,4815.434176,4,4,4,1,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,30,25035.79,0,13.77917,13,2,0,0,0,0,0,0,0,1,1,1,0,1,0,40.87895,4194.277707,3,3,1,2,4,2,2,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2,72,7079.02,0,8.082,11,1,0,0,1,0,1,0,0,1,0,0,1,0,1,14.21143,1813.71251,4,5,3,4,5,4,4,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,56,3381.33,0,8.350691799,13,1,0,1,0,0,1,0,0,0,1,1,1,0,0,9.31669305,1024.582571,4,3,3,3,3,2,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,42,34084.03,0,9.269101,7,2,0,0,0,0,1,1,0,0,0,1,1,1,1,69.2962,6739.19212,3,4,4,4,3,3,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,86,70250.39,0,6.441951,11,2,0,0,1,0,1,1,0,0,0,1,0,0,1,5.321365,502.9172945,5,5,3,3,3,4,4,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1,52,25404.37,0,10.00607,19,0,2,0,0,0,1,0,0,0,1,1,0,0,1,71.29664,6446.951971,2,2,4,3,4,3,3,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3,60,73479.87,0,12.79553,11,2,3,0,0,0,0,0,1,1,1,0,1,0,1,67.55012,6500.761531,4,5,4,3,3,5,5,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,25,50560.17,1,7.823058882,9,0,0,0,0,1,1,0,0,0,0,0,1,0,1,8.650238791,1090.76661,4,5,5,2,4,3,3,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,46,94903.52,0,6.659046,14,0,0,0,1,0,1,1,0,0,0,0,0,1,0,58.15209,5087.470766,3,3,4,3,4,3,3,4,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
5,55,33588.84,0,10.74788638,9,0,1,1,0,0,1,0,0,1,1,0,0,1,1,32.0730133,3099.922244,3,3,4,4,2,5,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2,66,97499.39,0,10.90873,12,1,0,0,0,1,1,1,0,0,1,0,0,0,1,53.37805,4535.472251,2,2,2,3,3,3,4,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,69,38577.14,1,9.556195,10,0,1,0,0,0,1,1,1,0,1,0,1,1,0,4.060006,1446.866289,4,4,3,4,3,4,5,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
7,51,31086.43,0,12.39683,10,1,0,0,1,0,1,0,0,1,0,1,0,0,0,65.61564,6096.007893,4,5,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,46431.14,0,5.272185,14,0,0,0,1,0,1,1,0,1,1,0,0,1,0,5.874949,1406.140722,4,4,4,2,4,3,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,37,47683.58,0,5.729233184,7,1,2,0,1,0,1,1,1,0,0,1,1,0,1,5.134989649,806.2451255,3,3,3,2,4,3,3,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,82,36598.52,1,10.76274,12,1,1,0,1,0,1,1,1,0,1,1,1,0,1,5.150963,822.9997439,2,3,3,4,2,2,5,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,74,71373.4,1,12.51035,11,1,0,0,0,1,1,1,0,0,0,1,1,1,1,2.589165,662.5967184,4,2,3,3,4,4,3,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
4,43,68457.74,0,5.233119,12,1,1,0,1,0,1,1,1,1,0,1,1,1,1,52.62668,5156.532721,3,3,4,5,3,2,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3,23,55723.74,0,9.415935,12,2,0,0,1,1,1,1,0,1,1,0,0,0,0,68.19713,6511.252601,3,2,3,3,4,3,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,66,35478.83,0,9.216302,14,0,0,1,1,1,1,0,0,0,0,0,1,0,0,70.83727,5990.24437,6,5,5,5,3,4,5,5,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,69,91252.07,1,13.33611658,15,0,1,1,0,0,1,1,0,0,0,1,0,1,1,10.81815085,1705.362101,5,5,5,3,2,3,4,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,82,29556.6,0,8.367848,12,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9.102322,877.6347728,3,4,4,4,3,4,5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,58,39103.7,0,3.597954,17,2,0,0,0,1,1,0,0,0,0,1,0,1,1,43.6544,3771.873422,3,3,3,4,3,5,4,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
3,35,7724.73,1,6.258356398,9,0,1,0,1,0,1,0,0,1,1,1,1,1,1,9.190009376,1577.915603,4,3,2,3,3,3,3,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,36,28434.15,0,9.30836,18,0,0,0,1,0,1,0,0,0,0,0,1,0,0,49.60721,4762.552792,5,5,5,3,5,4,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,85,42504.3,1,8.178814,15,1,0,0,1,0,1,1,1,0,0,1,1,1,0,13.262,1623.298167,2,3,3,4,3,3,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,29,32952.41,1,9.749545,8,4,0,0,1,0,1,0,1,0,1,0,1,1,0,5.457127,1589.753327,4,3,3,3,4,3,2,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4,35,22046.5,0,11.09633,14,0,0,1,0,0,1,0,0,0,1,0,0,1,0,70.45979,6186.049801,4,5,4,3,4,5,4,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,72,36352.23,0,11.69866136,10,0,1,0,1,0,1,1,1,0,1,0,0,0,0,14.06970055,1339.377921,3,3,3,4,3,4,5,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,26,30421.01,0,14.08044,8,2,0,1,1,0,1,0,0,0,0,1,0,1,1,23.04458,2218.850381,5,5,5,4,5,3,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,49,30964.02,0,10.67431,15,1,0,0,1,0,1,0,0,1,1,0,1,1,1,62.78883,5841.624759,2,3,2,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,47,36250.96,1,7.732225598,9,1,0,0,0,0,1,1,0,1,0,0,0,1,1,5.291754183,877.7050261,3,4,5,3,4,2,5,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
1,40,69433.42,0,4.386127,17,1,2,1,1,0,1,1,1,0,1,0,0,0,0,11.3031,1217.604663,3,3,4,3,4,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,64,51338.06,0,9.305287,13,0,0,0,1,0,1,1,0,1,1,0,1,1,0,67.73415,6699.368513,3,3,2,4,3,2,3,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3,25,31545.14,0,14.43295,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,62.59775,5712.520809,3,3,3,3,4,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,35,58175.44,0,10.70375,11,1,1,1,1,1,1,0,1,1,0,1,1,0,0,64.87699,5807.811165,3,2,3,3,4,3,4,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,54,40554.25,0,7.930711,14,0,0,0,1,0,0,1,0,1,0,1,0,0,0,67.13803,5653.877056,3,3,3,4,2,4,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,68,57844.94,1,13.72595127,9,2,0,0,0,1,1,1,1,1,0,1,0,1,1,6.958063425,1356.12218,5,5,5,3,3,5,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,38,8461.79,1,8.458739,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,10.72393,1934.182617,4,3,4,1,6,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,48,45688.19,0,8.940009,9,2,0,0,0,0,1,0,1,1,1,0,0,0,0,11.43916,1286.132827,3,3,3,4,3,3,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0,52,22602.97,0,8.861872,14,0,0,0,0,0,1,0,0,0,1,0,1,1,1,60.29534,5471.917998,5,3,4,4,3,5,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,25,18402.27,1,5.236234219,12,1,0,0,1,0,1,0,1,1,1,0,1,1,1,4.991605214,1259.735294,4,3,2,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,49,27784.38,0,11.03858,9,1,2,0,0,0,0,1,1,0,0,0,1,1,0,58.46636,5838.178564,4,3,4,3,5,2,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,29,21616.35,0,14.37269379,14,2,0,0,0,0,1,1,1,1,0,1,0,1,0,9.44860885,1243.779967,5,3,4,1,6,3,3,2,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2,88,23239.53,0,7.898726,18,1,0,0,0,0,0,1,0,0,0,0,1,0,1,62.30113,5352.201748,4,5,3,4,3,4,5,4,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
9,80,6548.73,0,8.870546,13,3,1,1,1,0,1,1,0,1,0,0,0,0,0,16.93921,1810.474782,3,4,3,4,2,3,4,3,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
0,88,35311.08,0,11.88241,11,2,1,0,0,0,1,0,1,1,0,1,0,1,0,1.73409,428.5644943,3,2,5,3,5,5,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,88,22324.49,0,9.576327,16,2,1,0,0,0,1,0,1,1,1,0,0,1,0,60.18256,5329.313105,2,3,2,2,5,2,3,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3,44,48375.59,0,9.696499,9,0,0,0,0,0,1,1,0,0,0,1,1,1,1,71.04194,6462.182186,3,1,2,4,3,3,2,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1,50,120286.2,0,9.083996,16,1,1,0,0,0,1,1,0,1,1,0,1,0,0,2.159586,1110.767158,2,2,3,4,4,4,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,62,5629.62,0,8.395973,12,3,0,0,1,0,1,0,1,0,1,0,0,0,0,67.9048,5680.56077,2,1,2,5,3,1,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,54,60703.43,0,10.7128,8,1,0,0,0,0,1,1,1,0,1,0,1,0,0,51.47333,5072.473187,5,4,3,4,5,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,32,52866.31,1,10.19732,12,0,0,1,1,1,1,1,1,1,1,0,1,1,1,4.581601,1383.764044,2,3,3,3,4,1,2,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
0,87,18914.81,0,9.22053,14,3,1,0,1,0,1,1,1,0,0,0,0,0,1,18.47356,2030.890872,4,5,3,3,3,4,4,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,73,60432.79,0,10.72004,16,0,0,0,0,0,1,0,0,0,1,1,0,0,0,13.31739,1606.689609,3,2,3,1,6,3,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,80,91629.36,0,6.008386,13,1,0,0,1,1,1,0,1,1,1,0,0,1,1,57.0815,5545.726878,3,3,3,4,3,3,4,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0,40,38077.09,0,12.63262,15,0,0,1,1,0,0,0,0,1,0,0,1,1,0,69.14122,6291.972267,3,3,3,4,4,2,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,33,47612.31,0,13.58454,11,1,0,0,0,1,0,1,0,1,0,0,1,0,0,63.63151,5626.901599,3,4,4,4,3,3,3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,22,10588.62,0,10.43871,10,4,0,0,1,1,1,0,1,1,1,1,1,1,0,64.64639,6178.148263,2,1,2,2,5,2,1,2,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
1,44,59317.06,0,12.88774,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,63.93531,5611.872408,5,3,5,4,4,5,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,35,20318.27,0,4.533903,10,1,1,0,1,1,1,0,0,0,0,0,0,0,1,7.116216,658.6339621,3,3,2,2,5,3,4,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,89,34596.24,0,11.41416,17,1,1,0,1,0,0,0,0,0,1,0,1,0,1,66.75755,5649.428932,4,3,2,4,4,5,4,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,57,82645.48,0,11.71395,13,3,1,0,1,1,1,0,0,1,1,0,1,1,1,60.45679,6007.023157,4,4,4,3,5,3,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2,68,23670.0,0,9.303023,10,0,0,1,0,0,1,0,0,1,1,1,0,0,1,64.12634,5849.463694,5,5,5,4,2,5,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,86,41467.24,0,5.287302,13,2,0,0,1,1,1,1,1,1,1,0,0,0,0,9.621889,1023.023077,3,3,3,4,4,3,3,3,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
3,32,23379.71,0,5.730187669,11,1,0,0,1,0,1,1,1,1,0,0,0,1,0,9.676963031,1340.685724,4,4,4,2,5,3,3,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
3,87,11565.2,1,10.35922638,14,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2.288223389,937.6860638,4,5,4,6,1,6,4,4,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
8,76,30434.99,0,11.30992672,8,0,1,0,0,0,1,0,1,0,1,0,0,0,1,15.02077659,1630.020341,5,5,4,2,3,3,4,6,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,69,20507.78,0,11.76257,11,1,0,0,1,0,1,0,0,0,0,1,1,0,1,67.25763,5691.423795,3,4,4,3,4,4,3,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
3,33,27751.19,0,11.38655,14,2,0,0,1,1,1,1,0,1,0,0,0,1,1,55.28091,4998.892491,3,3,2,2,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,34,32331.8,1,8.532065,13,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2.246214,632.4760401,4,5,4,3,5,3,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,53,6148.24,0,11.49056,8,0,1,0,1,0,1,1,1,0,0,0,0,0,0,53.94013,4579.594851,4,4,4,3,2,4,3,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
0,77,6407.88,0,8.202833,16,0,0,0,1,0,1,0,1,0,0,0,1,0,0,6.093746,724.4378895,4,4,5,2,5,3,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
1,30,19863.77,0,5.715477,13,1,0,0,1,1,1,0,0,0,1,1,0,0,0,65.06381,5512.596647,4,3,4,3,5,3,3,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
6,25,19476.27,1,10.91642397,13,1,0,1,0,0,1,0,0,0,1,1,1,1,0,10.87555535,1700.121992,2,2,3,2,5,4,4,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,30,12429.48,0,11.81668,16,0,2,0,1,0,0,0,0,0,1,1,0,1,1,6.645141,1350.573202,2,2,3,5,4,3,3,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6,28,7736.99,0,10.94689,12,0,0,0,1,0,1,0,1,1,1,0,1,1,0,60.96581,5959.443865,3,5,3,4,3,3,3,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,51,78311.31,0,15.72132,18,0,1,0,1,0,1,0,0,0,0,0,1,0,1,66.99471,6121.797944,4,4,4,4,5,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,69,16066.46,0,10.20766,17,1,0,0,0,1,1,0,0,0,0,0,1,0,1,15.65432,1825.27674,3,2,2,5,2,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,89,22097.72,0,12.82879,14,1,0,0,1,0,1,0,0,0,1,1,0,1,1,66.91884,5661.61911,5,4,4,2,4,4,5,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
3,45,27165.73,0,10.67876,10,1,1,0,0,1,0,0,0,1,1,0,0,1,1,71.11137,6683.352536,3,2,2,2,4,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,88,1404.19,1,4.973597,12,2,0,1,0,0,1,0,0,0,1,0,1,1,1,12.64925,1542.223736,2,3,3,4,2,4,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,54,38613.42,0,12.62845,7,1,1,0,0,0,1,1,0,1,1,0,0,0,1,55.3519,4851.255631,2,3,3,7,2,3,4,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2,60,53710.84,1,8.620735,14,1,0,0,0,0,0,1,0,0,0,1,1,0,1,7.556151,962.6412103,4,5,6,4,4,4,5,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
1,74,29305.13,0,11.25577,14,0,0,0,0,0,1,1,1,0,0,1,0,0,0,69.46803,5791.217393,3,2,3,4,2,4,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,83,8497.8,1,10.34957334,8,0,1,0,1,0,1,1,0,1,0,0,1,0,0,4.241019424,1001.860025,3,2,4,2,4,3,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,27,70082.37,0,6.41607,11,2,0,0,1,1,1,0,0,1,0,1,1,0,1,71.12356,6239.882195,4,3,4,4,3,3,3,4,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
0,34,7326.3,0,9.24582929,8,4,1,0,0,0,1,0,0,0,1,1,1,0,1,4.861047755,1192.174805,3,3,3,5,1,4,4,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0,51,35194.3,0,13.15165,16,2,0,0,1,0,1,0,0,0,1,0,1,0,0,11.30633,1199.678982,3,4,3,4,4,3,4,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,26,33602.96,0,5.439572058,6,0,0,0,1,0,1,1,0,1,1,1,0,1,1,13.04114417,1557.923129,4,3,5,4,3,5,4,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,63,88741.41,0,13.70652,16,0,1,0,0,1,1,0,0,0,0,1,0,1,1,4.422442,479.3287784,5,5,5,3,4,4,3,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,56,56131.21,0,10.14030426,16,3,1,0,1,0,1,1,0,0,0,1,0,1,1,10.81997919,1655.780173,4,4,3,2,4,3,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,46,59865.13,0,13.44264,9,1,1,1,0,1,1,0,1,0,1,1,0,1,0,58.43007,5770.387227,2,3,3,3,4,3,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,79,22192.77,0,9.432528,16,1,0,0,1,0,1,0,0,1,1,1,0,0,0,70.11749,6273.515792,4,4,4,1,6,1,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,19,15332.39,0,11.04764,10,0,2,0,1,0,1,1,0,0,0,1,1,1,1,54.98522,5166.92619,5,4,4,2,2,5,4,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
2,77,12645.73,0,14.0785,16,1,0,0,1,0,1,1,0,1,1,1,1,0,0,70.09511,6576.787992,3,3,3,4,3,3,3,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,83,12860.97,0,9.250737,14,2,0,0,0,1,1,1,0,0,0,1,1,1,0,70.39347,6266.666067,4,5,4,5,5,3,4,5,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0
4,26,21393.98,0,13.62442766,13,1,0,0,0,0,1,0,1,1,0,1,1,0,0,21.77701838,2811.648182,4,4,4,5,3,3,5,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,38,20219.9,0,11.86714,9,1,0,0,0,0,1,0,0,1,1,1,1,1,0,53.33926,5459.660641,4,4,4,4,3,2,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,52,5663.69,0,12.75335,10,2,0,1,1,1,1,1,1,1,1,0,1,0,0,71.59806,6486.342263,2,3,2,3,2,4,3,4,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
0,66,26992.77,0,6.093773,8,0,2,0,1,1,1,1,1,1,0,0,0,0,0,61.99036,5345.910452,2,3,3,5,2,3,3,5,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,62,38302.75,1,13.2422,8,1,1,0,1,0,1,0,1,1,0,0,1,0,1,12.31839,1821.920781,4,4,3,3,3,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,48,39445.97,0,10.97816,12,1,0,1,0,0,1,0,0,0,1,1,1,0,1,57.49365,5473.390798,5,6,4,4,3,5,3,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,24,69237.04,0,1.556784,9,1,2,1,0,0,1,0,0,0,1,0,1,0,1,7.994351,1522.674203,1,2,3,5,4,3,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,24,48314.4,1,11.2714618,14,1,0,0,1,1,1,1,0,1,1,1,1,1,0,11.45675389,1779.309609,2,2,2,5,4,4,4,3,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4,49,14759.93,1,7.255201,13,0,0,0,1,0,1,0,0,1,1,0,0,1,1,4.860179,1354.828783,4,5,4,3,2,3,6,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,45,33809.72,0,3.908365171,13,1,1,0,0,1,1,0,0,1,0,0,1,0,1,29.10639477,2678.418264,3,3,4,5,2,5,4,4,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4,85,70023.28,0,7.846521648,14,2,0,0,1,0,1,1,0,0,0,0,1,1,1,6.10108047,1080.159892,4,3,5,4,3,4,4,4,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
0,72,26759.06,0,6.612802087,6,1,0,0,0,1,1,0,1,1,0,0,1,0,1,9.38354759,1470.820856,4,3,3,5,3,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4,39,21128.1,1,10.28840622,13,0,0,0,1,0,1,0,1,0,1,0,1,1,1,27.46106977,3069.566918,5,5,4,4,3,4,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,52,7321.37,1,8.805561,9,1,0,0,0,1,1,1,1,0,0,0,1,1,1,12.09638,2028.886621,2,3,2,4,3,2,4,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,65,20872.03,1,6.672058888,14,2,0,0,1,1,1,0,0,0,0,0,1,1,1,9.273178876,1241.342647,3,4,5,4,3,3,5,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2,77,25195.32,0,11.33011,9,1,0,0,0,1,1,0,0,1,0,1,0,0,1,50.11484,4173.243596,4,4,1,5,3,4,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4,32,42635.51,0,7.974716,12,0,1,0,0,0,1,0,0,0,0,0,1,1,0,41.6814,4463.792034,4,5,3,3,3,5,4,6,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4,62,117468.7,0,11.32791,7,1,0,0,0,0,1,1,0,0,0,0,1,0,1,66.37037,5785.386596,3,5,3,4,3,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3,76,20068.93,0,6.173848,15,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4.043506,585.4873226,3,2,4,4,3,3,4,3,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
